IdProducto;DescripcionLarga;Clase ;Talla ;Color ;PrecioCosto;PrecioPublico1;Fracción ;Fab/Marca;IdProducto2;Cod Color; Vigencia Inicial;Grupo Destino
10164;AUDIFONOS BLUETOOTH F12 TIPO IPHONE;;;;40000;60000;;;10164;;;______________________
11921;AUDIFONOS PARA IPHONE NAISU;;;;17000;30000;;;11921;;;______________________
11938;BALAS TRAUMÁTICAS 9mm ÔZCURZAN;;;;90000;130000;;;11938;;;______________________
11920;BATERÍA IPHONE 6S;;;;35000;65000;;;11920;;;______________________
11937;BATERÍA PANASONIC SUPER HEAVY 9V;;;;5500;8000;;;11937;;;______________________
11885;CELULAR HUAWEI Y5 2019;;;;360000;430000;;;11885;;;______________________
11899;CELULAR KRONO NET TITAN 32GB;;;;220000;270000;;;11899;;;______________________
10169;DIADEMA INNOVALL MUSIC ATH023;;;;11900;25000;;;10169;;;______________________
10166;DIADEMA STEREO SOMAO SM-886;;;;7140;15000;;;10166;;;______________________
11939;FULMINANTE CALIBRE 22 MASTER;;;;28000;30000;;;11939;;;______________________
11926;PACHA PARA SAMSUNG A10S;;;;120000;185000;;;11926;;;______________________
10004;POWER BANK 15000 MAH UNITEC;;;;40000;65000;;;10004;;;______________________
10001;PRODUCTO DE PRUEBA;;;;650;1050;;;10001;;;______________________
11922;TÁCTIL PARA CELULAR ALCATEL U5 OT 4047;;;;20000;60000;;;11922;;;______________________
;;;;;;;;;;;;______________________
10093;ADAPTADOR AUDIO USB CHINO;;;;9520;15000;;;10093;;;______________________
10091;ADAPTADOR DE SONIDO USB ENTRADAS 2 AUDIOS Y 2 MICROFONOS;;;;23800;35000;;;10091;;;______________________
10092;ADAPTADOR DE SONIDO USB JALTECH;;;;26900;30000;;;10092;;;______________________
10148;BOART ASUS H81M-1150P INTEL;;;;249900;280000;;;10148;;;______________________
11033;CAJA DISCO DURO DE PORTATIL NICOLS USB 2.0;;;;26000;36000;;;11033;;;______________________
10082;CAJA DISCO DURO DE PORTATL NICOLS USB 3.0;;;;47600;60000;;;10082;;;______________________
11736;COMPUTADOR PORTATIL ASUS X415J;;;;1550000;1630000;;;11736;;;______________________
11768;"COMPUTADOR PORTATIL LENOVO DE 14""";;;;2150000;2230000;;;11768;;;______________________
11169;CONTROL PARA PLAY STATION 2 HUSKEE;;;;17850;25000;;;11169;;;______________________
10051;DD PC 1TB TOSHIBA;;;;157080;190000;;;10051;;;______________________
10159;DIADEMA PANASONIC ORIGINAL SOUND RUSH PLUS;;;;65450;85000;;;10159;;;______________________
10081;DISCO DURO EXTERNO ANTIGOLPES DE 1TB USB 2.5;;;;285000;310000;;;10081;;;______________________
10055;DISCO DURO PC 320GB SAGATE;;;;119000;130000;;;10055;;;______________________
10053;DISCO DURO POR SEGATE 500GB;;;;154700;165000;;;10053;;;______________________
10054;DISCO DURO POR. 320 GB SAGETE;;;;119000;130000;;;10054;;;______________________
10002;DISCO DURO TOSHIBA 1TB;;;;132000;190000;;;10002;;;______________________
10052;DISCO DURO TOSHIBA 500GB;;;;154700;165000;;;10052;;;______________________
11376;IMPRESORA EPSON L575;;;;760000;960000;;;11376;;;______________________
10139;MEMORIA DDR2 RAM 512 MB PC;;;;29750;35000;;;10139;;;______________________
10134;MEMORIA RAM DDR 3 1GB PORTATIL;;;;41650;55000;;;10134;;;______________________
10132;MEMORIA RAM DDR 3 4GB PORTATIL;;;;89250;130000;;;10132;;;______________________
10135;MEMORIA RAM DDR2  1GB PORTATIL;;;;41650;60000;;;10135;;;______________________
11156;MEMORIA RAM DDR2 1GB PARA PC;;;;35700;70000;;;11156;;;______________________
10136;MEMORIA RAM DDR2 512 MB PORTATIL;;;;23800;35000;;;10136;;;______________________
11155;MEMORIA RAM DDR3 2 GB PARA PC;;;;41650;75000;;;11155;;;______________________
10131;MEMORIA RAM DDR3 2 GB-12800 PORTATIL;;;;41650;65000;;;10131;;;______________________
10138;MEMORIA RAM DDR3 2GB PC;;;;53550;75000;;;10138;;;______________________
10137;MEMORIA RAM DDR3 4 GB PC;;;;77350;130000;;;10137;;;______________________
10133;MEMORIA RAM DDR3 8GB PORTATIL;;;;142800;200000;;;10133;;;______________________
10935;MICROFONO CRISTAL  SAMSUNG J7 PRIME J1 2016;;;;3570;5000;;;10935;;;______________________
10005;MOUSE GENIUS DX-120;;;;20230;25000;;;10005;;;______________________
10015;MOUSE USB ALAM PC;;;;14280;20000;;;10015;;;______________________
10011;MOUSE USB ALAM. PC JALTECH;;;;10710;15000;;;10011;;;______________________
10003;PC DELL VOSTRO CORE I3 + PANTALLA MOUSE TECLADO;;;;1379000;1550000;;;10003;;;______________________
10144;PROCESADOR AMD ATHLON X2;;;;35700;50000;;;10144;;;______________________
10143;PROCESADOR INTEL CELERON  2.6GH-533;;;;83300;100000;;;10143;;;______________________
10141;PROCESADOR INTEL PENTIUM 2.6GH-533P;;;;83300;100000;;;10141;;;______________________
10142;PROCESADOR INTEL PENTIUM 2.8GH-800P;;;;89250;115000;;;10142;;;______________________
10140;PROCESADOR INTEL PENTIUM 3.4G-800P;;;;95200;140000;;;10140;;;______________________
10146;PROCESADOR INTEL PENTIUM DE PINES 2.4GH-512-533;;;;29750;45000;;;10146;;;______________________
10145;PROCESADOR INTEL PENTIUM DE PINES 3.0GH- 800P;;;;47600;70000;;;10145;;;______________________
10070;SWITCH TP-LINK 5P;;;;33320;40000;;;10070;;;______________________
10071;SWITCH TP-LINK 8P;;;;45220;60000;;;10071;;;______________________
10149;TARJETA ACELERADORA PCI EX. GTX 1050 DDR5;;;;592620;650000;;;10149;;;______________________
11138;TIMBRE INALAMBRICO KEEPOUT;;;;45000;70000;;;11138;;;______________________
11856;VIDRIO TEMPLADO IPAD SURTIDOS;;;;35000;45000;;;11856;;;______________________
11858;VIDRIO TEMPLADO PARA TABLET 0.4MM 20;;;;15000;20000;;;11858;;;______________________
11857;VIDRIO TEMPLADO TABLETS SAMSUNG TAB 4 8.0;;;;20000;30000;;;11857;;;______________________
;;;;;;;;;;;;______________________
11532;BACKOVER ALCATEL U3;;;;14280;20000;;;11532;;;______________________
12006;BATERIA G9 POWER;;;;25000;80000;;;12006;;;______________________
11216;CELULAR ALCATEL 1050A ORIGINAL;;;;65450;75000;;;11216;;;______________________
11456;CELULAR ALCATEL 1066G;;;;65450;75000;;;11456;;;______________________
11981;CELULAR ALCATEL 1E 8GB;;;;119000;160000;;;11981;;;______________________
11455;CELULAR BLU TANK JR 3311;;;;71400;80000;;;11455;;;______________________
11462;CELULAR DUAL SIM GRANDE 3G;;;;80000;110000;;;11462;;;______________________
11337;CELULAR HUAWEY Y5 LITE 2018;;;;270000;310000;;;11337;;;______________________
11271;CELULAR HUAWEY Y6-2;;;;412000;450000;;;11271;;;______________________
11281;CELULAR IPRO A8 MINI;;;;53550;65000;;;11281;;;______________________
11333;CELULAR IPRO I3185;;;;42840;50000;;;11333;;;______________________
10346;CELULAR MARCA  ALCATEL PIXXI 3 3.5;;;;120000;140000;;;10346;;;______________________
11730;CELULAR MARCA ALCATEL 1C;;;;165000;200000;;;11730;;;______________________
11855;CELULAR MARCA ALCATEL 3078A CON ANDROID;;;;85000;125000;;;11855;;;______________________
11104;CELULAR MARCA ALCATEL U3 4049G;;;;130000;155000;;;11104;;;______________________
11113;CELULAR MARCA ALCATEL U5;;;;226580;255000;;;11113;;;______________________
11038;CELULAR MARCA AONYSTAR MODELO DINA+ REF:W800;;;;47600;60000;;;11038;;;______________________
11123;CELULAR MARCA AVVIO A400;;;;95000;108000;;;11123;;;______________________
11691;CELULAR MARCA BLU ADVANCE L4;;;;140420;165000;;;11691;;;______________________
11201;CELULAR MARCA DOPPIO F1821;;;;69615;80000;;;11201;;;______________________
11426;CELULAR MARCA HUAWEI Y6 2018;;;;353430;400000;;;11426;;;______________________
10350;CELULAR MARCA HUAWEI Y7 MODELO TRT-LX3;;;;357000;580000;;;10350;;;______________________
11039;CELULAR MARCA IPRO QUALITY TASTE  i  3185;;;;47600;56000;;;11039;;;______________________
10347;CELULAR MARCA LANIX LAN ILIUM X210 COLOR NEGRO;;;;95200;150000;;;10347;;;______________________
11272;CELULAR MARCA LANIX X260;;;;111000;126000;;;11272;;;______________________
11214;CELULAR MARCA SAMSUNG A03  CORE 32GB;;;;365000;400000;;;11214;;;______________________
10351;CELULAR MARCA SAMSUNG GALAXY J1 6 8 GB MODELO: SM-J120M UD;;;;238000;335000;;;10351;;;______________________
11037;CELULAR MARCA SAMSUNG GALAXY J2 PRIME;;;;300000;350000;;;11037;;;______________________
11690;CELULAR MARCA ZTE BLADE L210;;;;280000;320000;;;11690;;;______________________
10560;CELULAR NOKIA 225 4G;;;;226100;260000;;;10560;;;______________________
11799;CELULAR SAGI E5501;;;;220000;260000;;;11799;;;______________________
10245;CELULAR SAMSUNG GALAXY A02 64GB;;;;398650;450000;;;10245;;;______________________
11433;CELULAR SAMSUNG J4 DE 16GB;;;;359400;400000;;;11433;;;______________________
11261;CELULAR VIVO Y20 64GB;;;;545200;580000;;;11261;;;______________________
11107;CELULAR VIVO Y20S 128GB;;;;624750;680000;;;11107;;;______________________
12005;CELULAR ZTE L220;;;;185000;226000;;;12005;;;______________________
11090;FORRO SENCILLO DE SILICONA PARA CELULAR TACTIL;;;;4760;5000;;;11090;;;______________________
11686;HUAWEI Y9 PRIME;;;;250000;350000;;;11686;;;______________________
12003;PACHA MOTE ONE FUSION;;;;70000;170000;;;12003;;;______________________
12004;PACHA MOTO ONE FUSION;;;;70000;170000;;;12004;;;______________________
11623;PACHA PARA CELULAR HUAWEI MATE 10 LITE;;;;100000;200000;;;11623;;;______________________
11112;PRODUCTO DAÑADO;;;;20000;268000;;;11112;;;______________________
11524;SIMCARD CLARO PARA REPOSICION;;;;6000;10000;;;11524;;;______________________
11301;TACTIL PARA TABLET BEST HOME;;;;20000;65000;;;11301;;;______________________
11531;TAPA PARA ALCATEL U3;;;;9520;15000;;;11531;;;______________________
;;;;;;;;;;;;______________________
11968;MEMORIA RAM DDR4 8GB;;;;185000;215000;;;11968;;;______________________
11431;PORTATIL LENOVO IDEAPAD 110-14IBR MODELO 80T6;;;;833000;900000;;;11431;;;______________________
10097;ROLLO TERMICO 80MMX60M 48GR PARA IMPRESORA;;;;4760;7000;;;10097;;;______________________
;;;;;;;;;;;;______________________
11029; ADAPTADOR DE RED TP-LINK 300Mbps MODELO TL-WN823N;;;;42000;50000;;;11029;;;______________________
10234;ADACTADOR PUNTA AMERICANA A NORMAL;;;;2975;4000;;;10234;;;______________________
10263;ADAPTADOR DE SIMCARD;;;;238;1000;;;10263;;;______________________
10336;ADAPTADOR PARA MEMORIAS SD MARCA KINGSTON TECHNOLOGY;;;;1190;3000;;;10336;;;______________________
11447;ANDROID TV ROKU EXPRESS HD;;;;179800;185000;;;11447;;;______________________
10302;ANILLO LED CON PINZA PARA CELULAR;;;;45000;60000;;;10302;;;______________________
11996;ANTENA TDT CABLEADA 4.3M;;;;20000;30000;;;11996;;;______________________
11346;ANTENA TDT CORTO ALCANCE;;;;47600;60000;;;11346;;;______________________
10315;AUDIFINOS PARA SAMSUNG GALAXY S7 ORIGINALES COLOR NEGRO;;;;9520;15000;;;10315;;;______________________
10222;AUDIFONOS  PLUG 3.5 SENCILLOS;;;;5500;10000;;;10222;;;______________________
10223;AUDIFONOS ADIDAS DE COLOR MORADO ORIGINALES;;;;9520;15000;;;10223;;;______________________
10272;AUDIFONOS ALCATEL ORIGINALES GH 2014;;;;5950;10000;;;10272;;;______________________
10293;AUDIFONOS DE PUNTA V3 FLY STEREO;;;;7140;10000;;;10293;;;______________________
10317;AUDIFONOS HUAWEI FELL COLOR BLANCO;;;;5000;10000;;;10317;;;______________________
10273;AUDIFONOS MARCA MUNDOCELL DE CABLE DELGADO;;;;9520;15000;;;10273;;;______________________
10278;AUDIFONOS PARA ALCATEL MARCA INNOVATECH;;;;7140;10000;;;10278;;;______________________
10276;AUDIFONOS PARA ALCATEL MODELO HG 2017 PUNTA V3;;;;7140;10000;;;10276;;;______________________
10274;AUDIFONOS PARA BLACKBERRY COLOR NEGRO;;;;9520;15000;;;10274;;;______________________
10294;AUDIFONOS PARA CELULAR MARCA MOBILE;;;;7140;10000;;;10294;;;______________________
10284;AUDIFONOS PARA HUAWEI  MARCA STERES HEADSET BLONCOS;;;;9520;15000;;;10284;;;______________________
10286;AUDIFONOS PARA SAMSUNG GALAXY S COLOR NEGRO;;;;7140;12000;;;10286;;;______________________
10285;AUDIFONOS SAMSUNG COLOR BLANCO DE CABLE DELGADO;;;;9520;15000;;;10285;;;______________________
10283;AUDIFONOS SAMSUNG ORIGINALES BLANCOS;;;;9520;15000;;;10283;;;______________________
10280;AUDIFONOS SEMIORIGINAL  NAISSU A16;;;;23800;30000;;;10280;;;______________________
10216;AUDIFONOS SONY  MODELO EX-500;;;;11900;18000;;;10216;;;______________________
10316;AUDIFONOS STERO HEADSET  PARA AVVIO COLOR BLANCO;;;;7140;10000;;;10316;;;______________________
11181;AUDIFONOS TIPO IPHON;;;;8400;15000;;;11181;;;______________________
10281;AUDIFOS CON DISEÑO DE CIERRE MARCA ZIPPER EARPHONES;;;;9520;15000;;;10281;;;______________________
10287;AURICOLARES PARA BLACKBERRY DE COLOR NEGRO ORIGINALES;;;;7140;10000;;;10287;;;______________________
10275;AURICULAR SAMSUNG SEMIORIGINAL;;;;9520;15000;;;10275;;;______________________
10279;AURICULARES PARA CELULAR CON MICROFONO NEGRO Y BLANCO;;;;11900;15000;;;10279;;;______________________
10452;bateria iphone 13 calidad AAA;;;;130000;190000;;;10452;;;______________________
11260;BATERIA J2 PRIME Y J5 2015;;;;11900;20000;;;11260;;;______________________
11841;BATERIA LG K8;;;;20000;30000;;;11841;;;______________________
11780;BATERIA NOKIA BL 4U;;;;5000;12000;;;11780;;;______________________
11540;BATERIA ORIGINAL PARA ALCATEL U3;;;;17850;25000;;;11540;;;______________________
10752;BATERIA PARA CELULAR LG  L7;;;;11900;18000;;;10752;;;______________________
11211;BATERIA PARA CELULAR SAMSUNG A3;;;;29750;38000;;;11211;;;______________________
11370;BATERIA PARA CELULAR SAMSUNG S5  Y S5 MINI;;;;9000;20000;;;11370;;;______________________
11541;BATERIA PARA CELULARES DOBLE SIMCARD O BLU;;;;5000;10000;;;11541;;;______________________
10407;BATERIA PARA RADIO BOQUITOQUI DE 600 mAh MARCA BESTON;;;;23800;40000;;;10407;;;______________________
11839;BATERIA PARA SAMSUNG CORE PRIME G360;;;;10000;15000;;;11839;;;______________________
10412;BATERIAS PARA CONTROL VEHICULAR MARCA HIGH VOLTAGE BATTERY;;;;7140;10000;;;10412;;;______________________
11128;BUFF PARA CELULAR AIDOL MINI Y U5;;;;2000;15000;;;11128;;;______________________
10982;BUFF PARA CELULAR SAMSUNG GALAXY J7;;;;9520;15000;;;10982;;;______________________
10980;BUFF PARA CELULAR SAMSUNG J5 PRIME;;;;9520;15000;;;10980;;;______________________
10981;BUFF PARA CELULAR SAMSUNG J7 PRIME;;;;9520;15000;;;10981;;;______________________
10984;BUFF PARA CELULAR SAMSUNG S6 EDGE;;;;9520;15000;;;10984;;;______________________
10983;BUFF PARA CELULAR SAMSUNG S7 EDGE;;;;9520;15000;;;10983;;;______________________
10318;CABEZOTE 1000 ó 1500 Ma;;;;1190;5000;;;10318;;;______________________
11296;CABEZOTE 3000Mah;;;;5000;12500;;;11296;;;______________________
11706;CABEZOTE CARGA RAPIDA 4 AMP 3 PUERTOS;;;;10000;20000;;;11706;;;______________________
11708;CABEZOTE CARGA RAPIDA FLY 25W SAMSUNG;;;;23000;45000;;;11708;;;______________________
10228;CABEZOTE VEHICULAR 3AMP;;;;7140;10000;;;10228;;;______________________
11427;CABLE CARGA MUY RAPIDA 3.4  AMP;;;;7000;15000;;;11427;;;______________________
11148;CABLE DE DATO PUNTA V8 LARGA;;;;5000;10000;;;11148;;;______________________
11243;CABLE DE DATO SAMSUNG CARGA RAPIDA;;;;6000;13000;;;11243;;;______________________
10309;CABLE DE DATOS SAMSUNG GALAXY GENERICO;;;;2000;5000;;;10309;;;______________________
11903;CABLE IMPRESORA 3 METROS;;;;7000;9000;;;11903;;;______________________
10334;CABLE OTG PUNTA V3;;;;3570;5000;;;10334;;;______________________
11145;CABLE PARA IPHON 4 DE 1 MTR;;;;4000;10000;;;11145;;;______________________
10402;CABLE PLUG A PLUG DE 3 METROS;;;;5000;7000;;;10402;;;______________________
10403;CABLE PLUG A PLUG DE 5 METROS COLOR NEGRO;;;;7140;12000;;;10403;;;______________________
10400;CABLE PLUG A PLUG DE DOS METROS COLOR NEGRO;;;;7140;12000;;;10400;;;______________________
10401;CABLE PLUG A PLUG SENCILLO DE 1 METRO COLOR NEGRO;;;;2547;5000;;;10401;;;______________________
10366;CABLE RCA 3 A 1 DE 1.5 METROS;;;;3000;7000;;;10366;;;______________________
11820;CABLE RCA 3 A 1 DE 2 METROS;;;;5000;8500;;;11820;;;______________________
11819;CABLE RCA 3 A 1 DE 3 METROS SENCILLO;;;;5000;10000;;;11819;;;______________________
10325;CABLE TIPO C A IPHONE Y TIPO C A TIPO C;;;;5700;20000;;;10325;;;______________________
10341;CABLE USB  PARA TABLET PUNTA DE AGUJA B453;;;;8330;12500;;;10341;;;______________________
11902;CABLE USB A IPHONE ORIGINAL;;;;7000;16000;;;11902;;;______________________
11616;CABLE USB A PLUG 3.5;;;;2975;7000;;;11616;;;______________________
11539;CABLE USB C DE 3 METROS;;;;3000;18000;;;11539;;;______________________
10326;CABLE USB DE 3 METROS COLOR NEGRO;;;;17850;25000;;;10326;;;______________________
10329;CABLE USB DE PUNTA V8 SG-89 DE 1 METRO 2A;;;;9520;15000;;;10329;;;______________________
10320;CABLE USB MARCA HXLIDU  REF: TCC22;;;;9520;15000;;;10320;;;______________________
10332;CABLE USB MODELO YOYO COLOR NEGRO Y AZUL;;;;9520;15000;;;10332;;;______________________
10331;CABLE USB MULTIPUNTAS CABLE APLANADO COLOR BLANCO;;;;9520;15000;;;10331;;;______________________
11137;CABLE USB PARA IPHON 5-6-7;;;;3000;7000;;;11137;;;______________________
11136;CABLE USB PARA IPHON DE 1 MTR;;;;4000;12000;;;11136;;;______________________
11135;CABLE USB PARA IPHON DE 1.2 MTS;;;;7000;18000;;;11135;;;______________________
10324;CABLE USB PARA IPHONE 6 METALICO;;;;5000;12500;;;10324;;;______________________
10338;CABLE USB PARA TABLET SAMSUNG COLOR NEGRO;;;;4760;7000;;;10338;;;______________________
10313;CABLE USB PUNTA V3;;;;4000;8000;;;10313;;;______________________
10333;CABLE USB PUNTA V8 DE 2 METROS;;;;11900;18000;;;10333;;;______________________
10322;CABLE USB SPEED SONG MODELO SG-313 1 METRO;;;;9520;15000;;;10322;;;______________________
10975;CAFETERA PORTATIL VIAJE;;;;44030;50000;;;10975;;;______________________
10262;CANGURO DEPORTIVO MARCA BINKEY;;;;14280;20000;;;10262;;;______________________
10217;CARGADOR  2 EN 1  LG;;;;7140;10000;;;10217;;;______________________
10298;CARGADOR 3.5 AMP;;;;17850;28000;;;10298;;;______________________
10301;CARGADOR AZUMI COLOR BLANCO;;;;11900;18000;;;10301;;;______________________
10297;CARGADOR CELULAR 4 AMP;;;;15000;30000;;;10297;;;______________________
10437;CARGADOR CELULAR 67W;;;;25000;50000;;;10437;;;______________________
10425;CARGADOR GENERICO NOKIA 7210;;;;5950;10000;;;10425;;;______________________
10260;CARGADOR GENERICO PUNTA V3 MARCA DAGA;;;;5950;10000;;;10260;;;______________________
10261;CARGADOR GENERICO PUNTA V8 MARCA GS;;;;5950;10000;;;10261;;;______________________
11229;CARGADOR GENERICO SAMSUNG F250;;;;4165;10000;;;11229;;;______________________
10305;CARGADOR MARCA TRAVEL FLY TECHNOLOGY;;;;7000;18000;;;10305;;;______________________
10312;CARGADOR NOKIA ORIGINAL POWER ADAPTER;;;;7140;10000;;;10312;;;______________________
10295;CARGADOR PARA CELULAR  SAMSUNG S8 ORIGINAL;;;;14280;20000;;;10295;;;______________________
11695;CARGADOR PARA CELULAR MARCHA IPHONE 6 DE  3.1A;;;;12000;25000;;;11695;;;______________________
10300;CARGADOR PARA CELULAR MOTOROLA COLOR NEGRO;;;;11900;18000;;;10300;;;______________________
10299;CARGADOR PARA CELULAR SAMSUNG S7 ORIGINAL;;;;9520;15000;;;10299;;;______________________
10289;CARGADOR PARA CELULAR SONY ERICSON;;;;7140;10000;;;10289;;;______________________
10290;CARGADOR PARA NOKIA 1100;;;;7140;10000;;;10290;;;______________________
10408;CARGADOR PARA PLAY STATION 2000;;;;11900;20000;;;10408;;;______________________
10307;CARGADOR PARA TABLET 2.5 PUNTA DE AGUJA;;;;17850;25000;;;10307;;;______________________
10311;CARGADOR PARA TABLET PUNTA AMARILLA;;;;17850;25000;;;10311;;;______________________
10220;CARGADOR PARA TABLET SAMSUNG 2 A 1 ORIGINAL;;;;17850;20000;;;10220;;;______________________
10176;CARGADOR PORTATIL 4 EN 1 POWER BANK;;;;35700;60000;;;10176;;;______________________
10183;CARGADOR PORTATIL CON LINTERNA POWER BANK SAMSUNG;;;;23800;35000;;;10183;;;______________________
10180;CARGADOR PORTATIL POWER BANK PB004X HAVIT;;;;23800;40000;;;10180;;;______________________
10219;CARGADOR PULPO VEHICULAR;;;;9520;15000;;;10219;;;______________________
10339;CARGADOR PUNTA V8 MARCA FLY ORIGINAL;;;;14280;25000;;;10339;;;______________________
11371;CARGADOR SAMSUNG CARGA RAPIDA 4AMP;;;;11900;30000;;;11371;;;______________________
10310;CARGADOR SAMSUNG GALAXY S 4 5 6 7  ORIGINAL;;;;7140;10000;;;10310;;;______________________
10259;CARGADOR UNIVERSAL BAHIA 360 GRADOS;;;;7140;10000;;;10259;;;______________________
10303;CARGADOR UNIVERSAL COLOR NEGRO;;;;5950;8000;;;10303;;;______________________
10314;CARGADOR UNIVERSAL LED PANTALLA;;;;6000;10000;;;10314;;;______________________
11071;CARGADOR VEHICULAR 3.1A CARGA RAPIDA;;;;15000;25000;;;11071;;;______________________
10308;CARGADOR VEHICULAR 6101 PUNTA DE AGUJA;;;;4165;8000;;;10308;;;______________________
11824;CARGADOR VEHICULAR CABEZOTE 2AMP;;;;3500;7000;;;11824;;;______________________
10291;CARGADOR VEHICULAR CON PUNTA V8;;;;5950;8000;;;10291;;;______________________
10292;CARGADOR VEHICULAR MARCA SAMSUNG CON PUNTA V8;;;;5950;8000;;;10292;;;______________________
10231;CARGADOR VEHICULAR PARA NOKIA 6101;;;;5355;10000;;;10231;;;______________________
10232;CARGADOR VEHICULAR PARA NOKIA 7210;;;;4165;8000;;;10232;;;______________________
10233;CARGADOR VEHICULAR PARA SAMSUNG KG800;;;;4165;8000;;;10233;;;______________________
10230;CARGADOR VEHICULAR PARA SAMSUNG S5;;;;7140;12000;;;10230;;;______________________
10229;CARGADOR VEHICULAR PUNTA SONY ERICSON;;;;4165;8000;;;10229;;;______________________
10226;CARGADOR VEHICULAR PUNTA V3;;;;4165;8000;;;10226;;;______________________
10358;CD PRINCO;;;;119;700;;;10358;;;______________________
11775;CELULAR CATERPILLA B25;;;;160000;220000;;;11775;;;______________________
11732;CELULAR DE TECLADO DUAL SIM;;;;60000;80000;;;11732;;;______________________
10345;CELULAR DUAL SIM 3G;;;;83300;100000;;;10345;;;______________________
11773;CELULAR DUAL SIM ROMPEMUROS CAT;;;;150000;195000;;;11773;;;______________________
11288;CELULAR HUAWEI P SMARTH;;;;119000;200000;;;11288;;;______________________
11772;CELULAR HUAWEI Y5 2018;;;;300000;327000;;;11772;;;______________________
11872;CELULAR HUAWEI Y6 2019;;;;430000;464000;;;11872;;;______________________
10435;CELULAR HUAWEI Y6P 64GB;;;;498800;590000;;;10435;;;______________________
11886;CELULAR KALLEY SILVER MAX LITE;;;;291000;345000;;;11886;;;______________________
11913;CELULAR KALLEY SILVER MAX PRO 32GB;;;;335000;385000;;;11913;;;______________________
11963;CELULAR KRONO ONE 8GB;;;;120000;150000;;;11963;;;______________________
10348;CELULAR MARCA BLU C5 PLUS;;;;180000;230000;;;10348;;;______________________
11097;CELULAR MARCA ZOOM Q5 ULTRA;;;;59500;70000;;;11097;;;______________________
10509;CELULAR MOTO G54 5G 256GB;;;;520000;600000;;;10509;;;______________________
11731;CELULAR MOTOROLA C;;;;230000;260000;;;11731;;;______________________
11864;CELULAR MOTOROLA E6I 32GB;;;;400000;430000;;;11864;;;______________________
11106;CELULAR MOTOROLA E7;;;;392700;450000;;;11106;;;______________________
11908;CELULAR NOKIA 105 4G;;;;166600;190000;;;11908;;;______________________
10344;CELULAR NOKIA 106;;;;75600;90000;;;10344;;;______________________
11610;CELULAR REALME C11 2021;;;;350000;410000;;;11610;;;______________________
10450;CELULAR REDMI A3X 4RAM 128GB;;;;340000;436000;;;10450;;;______________________
11794;CELULAR ROMPEMUROS DUAL SIM;;;;115000;150000;;;11794;;;______________________
10966;CELULAR SAMSUNG  A15 8GB 256GB;;;;565000;661000;;;10966;;;______________________
11964;CELULAR SAMSUNG A01 CORE 32GB;;;;350000;400000;;;11964;;;______________________
10454;CELULAR SAMSUNG A05 4 RAM 64GB;;;;398650;431000;;;10454;;;______________________
11722;CELULAR SAMSUNG A35 5G 256GB;;;;950040;1026000;;;11722;;;______________________
10433;CELULAR SAMSUNG GALAXY A03S 32GB;;;;440800;500000;;;10433;;;______________________
11971;celular sky devices 3.5;;;;90000;120000;;;11971;;;______________________
11336;CELULAR SKYCEL MAMMOTH CLASSIC;;;;90000;140000;;;11336;;;______________________
11869;CELULAR SKYCELL 225 CARBONO DOBLE SIM;;;;40000;70000;;;11869;;;______________________
11944;CELULAR TIGER P30 PLANET;;;;155000;170000;;;11944;;;______________________
11628;CELULAR TIGERS T2;;;;270000;350000;;;11628;;;______________________
11936;CELULAR ZTE BLADE A31 LITE;;;;230000;275000;;;11936;;;______________________
10204;CELULAR ZTE BLADE L9;;;;180000;214000;;;10204;;;______________________
11898;CEPILLO SECADOR;;;;60000;79000;;;11898;;;______________________
11408;cinta termica;;;;15000;30000;;;11408;;;______________________
10227;CONECTOR CARGADOR VEHICULAR CON PINZAS;;;;7140;10000;;;10227;;;______________________
11811;CONTROL PARA JUEGOS DE CELULAR IPEGA;;;;48000;65000;;;11811;;;______________________
11739;DECO TDT WIFFI;;;;50000;80000;;;11739;;;______________________
11901;DEDALES PARA JUGAR EN EL CELULAR;;;;13000;20000;;;11901;;;______________________
11134;DIADEMA BLUETOOTH MP3 HBS-780;;;;30000;65000;;;11134;;;______________________
10170;DIADEMA KONIYCOI  MP3 PLAYER FM STEREO KK-2500;;;;23800;35000;;;10170;;;______________________
10801;DISPLAY PARA CELULAR MARCA HUAWEI  Y511;;;;47600;60000;;;10801;;;______________________
10582;DISPLAY PARA TABLETS;;;;30000;40000;;;10582;;;______________________
11435;estaño liquido;;;;15000;30000;;;11435;;;______________________
11287;ESTUCHE GOLLA GRANDE Y PEQUEÑO;;;;10000;20000;;;11287;;;______________________
10357;FELPAS PARA CE Y DVD;;;;119;300;;;10357;;;______________________
10427;FORRO  PROTECTOR PARA CELULAR  FLIP COVER;;;;9520;10000;;;10427;;;______________________
10429;FORRO ACUATICO PARA CELULAR;;;;5950;10000;;;10429;;;______________________
11091;FORRO ANTICHOQ  PARA CELULAR  TACTIL PEQUEÑO;;;;8000;10000;;;11091;;;______________________
10423;FORRO ANTICHOQ PARA CELULAR TACTIL GRANDE;;;;5000;15000;;;10423;;;______________________
10421;FORRO ANTIGOLPES  UNIVERSAL PARA CELULAR;;;;5950;10000;;;10421;;;______________________
10422;FORRO CARTERA PARA  CELULAR TACTIL PARA CORREA EN CUERINA;;;;9520;18000;;;10422;;;______________________
10426;FORRO CARTERA PARA CELULAR;;;;9520;15000;;;10426;;;______________________
